2018-04-22,13:32,chamber,"0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.3",22.833333333333332,1524496049,"0.0951,0.2711,0.2402,0.1026,0.2374,0.2205,0.2575,0.244"
2018-04-22,13:32,chamber,"0.3,0.1,0.3,0.3,0.3,0.1,0.3,0.3",22.966666666666665,1524496529,"0.1009,0.2852,0.2548,0.0995,0.2519,0.1388,0.2689,0.2567"
2018-04-22,13:33,chamber,"0.3,0.1,0.3,0.3,0.3,0.3,0.3,0.3",23.033333333333335,1524496769,"0.1034,0.2584,0.2608,0.1029,0.2583,0.0988,0.2776,0.2633"
2018-04-22,13:33,chamber,"0.3,0.1,0.3,0.3,0.3,0.3,0.1,0.3",23.133333333333333,1524497129,"0.1078,0.1982,0.2707,0.1055,0.2686,0.0958,0.288,0.2762"
2018-04-22,13:33,chamber,"0.3,0.1,0.3,0.3,0.3,0.3,0.1,0.1",23.233333333333334,1524497489,"0.1135,0.1388,0.2809,0.1094,0.2789,0.1003,0.2415,0.2862"
2018-04-22,13:33,chamber,"0.3,0.3,0.1,0.3,0.1,0.3,0.1,0.1",23.3,1524497729,"0.1176,0.0999,0.2875,0.1125,0.2867,0.1047,0.203,0.2597"
2018-04-22,13:34,chamber,"0.3,0.3,0.1,0.3,0.1,0.3,0.3,0.1",23.466666666666665,1524498329,"0.1261,0.0996,0.2014,0.1231,0.2026,0.1098,0.1014,0.161"
2018-04-22,13:34,chamber,"0.3,0.3,0.1,0.3,0.1,0.3,0.3,0.3",23.566666666666666,1524498689,"0.1297,0.1048,0.1404,0.1297,0.1406,0.113,0.0958,0.1"
2018-04-22,13:34,chamber,"0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3",23.633333333333333,1524498929,"0.1333,0.1078,0.1014,0.1334,0.1009,0.1159,0.0991,0.0955"
2018-04-22,13:40,chamber,"0.3,0.3,0.3,0.1,0.3,0.3,0.3,0.3",25.566666666666666,1524505889,"0.2683,0.242,0.203,0.2862,0.2082,0.2568,0.2189,0.2191"
2018-04-22,13:41,chamber,"0.1,0.3,0.3,0.1,0.3,0.3,0.3,0.3",25.733333333333334,1524506489,"0.2872,0.2556,0.2158,0.1996,0.2219,0.2733,0.2309,0.2344"
2018-04-22,13:41,chamber,"0.1,0.3,0.3,0.1,0.3,0.1,0.3,0.3",25.866666666666667,1524506969,"0.2219,0.2685,0.2252,0.1181,0.2346,0.287,0.2446,0.2458"
2018-04-22,13:41,chamber,"0.1,0.3,0.3,0.3,0.3,0.1,0.3,0.3",25.9,1524507089,"0.2026,0.2725,0.2275,0.1017,0.2374,0.2793,0.2465,0.2483"
2018-04-22,13:42,chamber,"0.1,0.1,0.3,0.3,0.3,0.1,0.3,0.3",26.033333333333335,1524507569,"0.1223,0.2879,0.2397,0.098,0.249,0.2027,0.2605,0.2631"
2018-04-22,13:42,chamber,"0.3,0.1,0.3,0.3,0.3,0.1,0.3,0.3",26.066666666666666,1524507689,"0.1023,0.2804,0.2421,0.0977,0.2522,0.1829,0.264,0.2669"
2018-04-22,13:42,chamber,"0.3,0.1,0.3,0.3,0.3,0.3,0.3,0.3",26.2,1524508169,"0.102,0.2029,0.2574,0.1024,0.2671,0.1042,0.2805,0.2813"
2018-04-22,13:43,chamber,"0.3,0.1,0.3,0.3,0.3,0.3,0.1,0.1",26.266666666666666,1524508409,"0.1053,0.1637,0.2628,0.1057,0.2743,0.0979,0.2887,0.2883"
2018-04-22,13:43,chamber,"0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.1",26.366666666666667,1524508769,"0.1106,0.1038,0.275,0.1122,0.284,0.1011,0.2426,0.2414"
2018-04-22,13:43,chamber,"0.3,0.3,0.3,0.3,0.1,0.3,0.1,0.1",26.4,1524508889,"0.1126,0.0972,0.2781,0.1138,0.2869,0.103,0.222,0.2217"
2018-04-22,13:43,chamber,"0.3,0.3,0.1,0.3,0.1,0.3,0.1,0.1",26.466666666666665,1524509129,"0.1154,0.1008,0.2855,0.1179,0.2597,0.1075,0.1822,0.1825"
2018-04-22,13:44,chamber,"0.3,0.3,0.1,0.3,0.1,0.3,0.3,0.3",26.6,1524509609,"0.1209,0.1035,0.2186,0.1268,0.1804,0.1142,0.1013,0.1035"
2018-04-22,13:44,chamber,"0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.3",26.733333333333334,1524510089,"0.1278,0.1087,0.1387,0.1316,0.1002,0.1222,0.0993,0.1044"
2018-04-22,13:44,chamber,"0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3",26.8,1524510329,"0.1315,0.1114,0.1008,0.1355,0.0955,0.125,0.1007,0.1073"
